fecha_iso,fecha_publicada,tipo,moneda,operacion,compra,venta,promedio_ponderado,minimo,maximo
2026-09-18,18/09/2026,oferta_demanda,Dólar de N.A.,,3.354,3.362,,,
2026-09-18,18/09/2026,oferta_demanda,Dólar Canadiense,,2.226,2.544,,,
2026-09-18,18/09/2026,oferta_demanda,Libra Esterlina,,4.252,4.612,,,
2026-09-18,18/09/2026,oferta_demanda,Yen Japonés,,,0.022,,,
2026-09-18,18/09/2026,oferta_demanda,Peso Mexicano,,0.194,0.195,,,
2026-09-18,18/09/2026,oferta_demanda,Franco Suizo,,3.701,4.093,,,
2026-09-18,18/09/2026,oferta_demanda,Euro,,3.78,3.877,,,
2026-09-18,18/09/2026,mesa_bcr,Dólar de N.A.,VENTA,,,,,
2026-09-18,18/09/2026,mesa_bcr,Dólar de N.A.,COMPRA,,,,,
2026-09-18,18/09/2026,mercado_profesional,Dólar de N.A.,,,,3.3574,,
