fecha_iso,fecha_publicada,tipo,moneda,operacion,compra,venta,promedio_ponderado,minimo,maximo
2026-04-16,16/04/2026,oferta_demanda,Dólar de N.A.,,3.429,3.436,,,
2026-04-16,16/04/2026,oferta_demanda,Dólar Canadiense,,2.329,2.559,,,
2026-04-16,16/04/2026,oferta_demanda,Libra Esterlina,,4.7,4.846,,,
2026-04-16,16/04/2026,oferta_demanda,Yen Japonés,,0.022,0.022,,,
2026-04-16,16/04/2026,oferta_demanda,Peso Mexicano,,,0.199,,,
2026-04-16,16/04/2026,oferta_demanda,Franco Suizo,,,4.051,,,
2026-04-16,16/04/2026,oferta_demanda,Euro,,3.833,4.126,,,
2026-04-16,16/04/2026,mesa_bcr,Dólar de N.A.,VENTA,,,,,
2026-04-16,16/04/2026,mesa_bcr,Dólar de N.A.,COMPRA,,,,,
2026-04-16,16/04/2026,mercado_profesional,Dólar de N.A.,,,,3.4345,,
