fecha_iso,fecha_publicada,tipo,moneda,operacion,compra,venta,promedio_ponderado,minimo,maximo
2026-08-27,27/08/2026,oferta_demanda,Dólar de N.A.,,3.34,3.348,,,
2026-08-27,27/08/2026,oferta_demanda,Dólar Canadiense,,2.315,2.472,,,
2026-08-27,27/08/2026,oferta_demanda,Libra Esterlina,,4.312,4.691,,,
2026-08-27,27/08/2026,oferta_demanda,Yen Japonés,,0.021,0.021,,,
2026-08-27,27/08/2026,oferta_demanda,Peso Mexicano,,0.197,0.198,,,
2026-08-27,27/08/2026,oferta_demanda,Franco Suizo,,3.835,4.327,,,
2026-08-27,27/08/2026,oferta_demanda,Euro,,3.641,4.02,,,
2026-08-27,27/08/2026,mesa_bcr,Dólar de N.A.,VENTA,,,,,
2026-08-27,27/08/2026,mesa_bcr,Dólar de N.A.,COMPRA,,,,,
2026-08-27,27/08/2026,mercado_profesional,Dólar de N.A.,,,,3.3446,,
