fecha_iso,fecha_publicada,USDPEN,EURUSD,GBPUSD,CNHUSD,JPYUSD,ARSUSD,AUDUSD,BOBUSD,BRLUSD,CADUSD,CHFUSD,CLPUSD,COPUSD,HKDUSD,INRUSD,KRWUSD,MXNUSD,NOKUSD,PYGUSD,SEKUSD,SGDUSD,THBUSD,TRYUSD,UYUUSD
2026-03-17,17/03/2026,3.412,1.1540679953106683,1.336004982415006,0.14524296600234465,0.00629103165298945,0.0007160023446658851,0.7112379835873388,0.1458560961313013,0.19309906213364597,0.7303528722157092,1.274210140679953,0.0011019929660023447,0.0002711019929660024,0.12760785463071514,0.01082590855803048,0.0006720398593200469,0.056625146541617814,0.10438686987104337,0.00015504103165298944,0.10784994138335287,0.7836990035169988,0.031014947245017587,0.02263393903868699,0.024721864009378664
2026-03-18,18/03/2026,3.429,1.1524718576844561,1.3351128608923886,0.14526888305628463,0.006277923592884224,0.0007171186934966463,0.709069116360455,0.14580898221055702,0.19239603382910472,0.730193934091572,1.2666240886555848,0.0010909886264216973,0.0002709244677748615,0.12760309128025665,0.01079498396033829,0.0006660834062408866,0.05656109652960047,0.10460513269174687,0.00015398075240594927,0.10726392534266552,0.7816768737241179,0.03068008165645961,0.022620880723242927,0.024713035870516185
2026-03-19,19/03/2026,3.45,1.1559359420289854,1.3403028985507246,0.14519507246376812,0.0063359420289855065,0.0007171014492753623,0.7054669565217391,0.14579391304347825,0.19076289855072465,0.7285440579710144,1.2651820289855071,0.0010959420289855073,0.0002718840579710145,0.12767014492753623,0.010795072463768115,0.0006689855072463768,0.05623797101449275,0.10517188405797101,0.00015391304347826086,0.10728811594202897,0.7819220289855072,0.03066405797101449,0.022584927536231883,0.024631884057971013
2026-03-20,20/03/2026,3.473,1.155936078318457,1.3338669737978694,0.1448859775410308,0.006281025050388713,0.0007189749496112871,0.7034820040310971,0.14579412611575007,0.18873596314425567,0.7295010077742586,1.268391880218831,0.0010748632306363376,0.00027008350129570976,0.12765390152605818,0.010670889720702563,0.0006651310106536136,0.05584192340915635,0.10450187158076592,0.0001528937517995969,0.10687186870141088,0.7804569536423841,0.030460120932911026,0.02257212784336309,0.024581917650446303
2026-03-23,23/03/2026,3.458,1.1604971081550028,1.3428230190861767,0.14525014459224986,0.006312030075187969,0.0007189126662810873,0.701458935801041,0.1457941006362059,0.1912628687102371,0.7284910352805088,1.270971081550029,0.0010980335454019664,0.0002700983227299017,0.12765413533834585,0.01064198958935801,0.0006720647773279352,0.05626807403123192,0.102641989589358,0.00015413533834586466,0.10735396182764603,0.784128976286871,0.03097194910352805,0.022569982648930016,0.024726142278773854
2026-03-24,24/03/2026,3.46,1.1578089595375722,1.337971965317919,0.14505404624277457,0.00628699421965318,0.0007190751445086706,0.6954101156069364,0.14579393063583815,0.18995895953757225,0.7257950867052023,1.263743063583815,0.0010910404624277458,0.00027109826589595375,0.12777398843930635,0.010654046242774566,0.0006658959537572254,0.0561378612716763,0.10291300578034682,0.0001540462427745665,0.10685693641618497,0.7811280346820809,0.03059306358381503,0.022552890173410407,0.024749132947976878
2026-03-25,25/03/2026,3.462,1.1578090699017907,1.338329867128827,0.14493587521663778,0.006279029462738301,0.0007270363951473137,0.696136048526863,0.1457940496822646,0.19185008665511266,0.7241649335644136,1.2642229924898902,0.0010909878682842287,0.00027209705372616984,0.12792114384748698,0.010640958983246677,0.0006660889659156556,0.056398902368573076,0.10325101097631427,0.0001530906990179087,0.10714904679376083,0.7813110918544194,0.030645002888503754,0.022547082611207393,0.0247368573079145
2026-03-26,26/03/2026,3.462,1.152605141536684,1.3319130560369727,0.14469699595609473,0.006259098786828423,0.0007310803004043904,0.6886580011554014,0.14585586366262274,0.1904829578278452,0.7218131138070479,1.2577030618139802,0.001073945696129405,0.00027209705372616984,0.12778191796649335,0.010640958983246677,0.0006629116117850953,0.056049104563835925,0.1031738879260543,0.0001539572501444252,0.10588186019641825,0.7776649335644136,0.03033391103408434,0.022543905257076835,0.02464904679376083
2026-03-27,27/03/2026,3.484,1.1512781285878302,1.3269641216991963,0.14473909299655568,0.006237083811710677,0.0007230195177956372,0.6869549368541906,0.1457939150401837,0.19058094144661308,0.7200978760045925,1.2536039035591275,0.0010829506314580942,0.0002729621125143513,0.12766704936854192,0.010547933409873707,0.0006618828932261768,0.05526492537313433,0.10253386911595866,0.00015413318025258324,0.10559098737083812,0.7762169919632607,0.030394948335246846,0.022493111366245697,0.024690872560275547
2026-03-30,30/03/2026,3.488,1.1457379587155962,1.3185650802752293,0.14467402522935782,0.006266915137614679,0.0007158830275229358,0.6854010894495413,0.1457938646788991,0.19044008027522938,0.7182359518348623,1.2493750000000001,0.0010719610091743119,0.00027207568807339447,0.12761496559633026,0.010551032110091743,0.0006591169724770642,0.05522505733944954,0.10254099770642203,0.00015510321100917432,0.10465395642201834,0.7743529243119266,0.0304509747706422,0.022491972477064217,0.02464592889908257
2026-03-31,31/03/2026,3.491,1.153934975651676,1.3231011171584073,0.14502606702950444,0.006291034087653967,0.0007238613577771413,0.6884210827843024,0.14579404182182754,0.19265196218848468,0.717566026926382,1.2487510741907764,0.0010799197937553708,0.00027212832999140644,0.12753795474076196,0.010551131480951017,0.0006599828129475795,0.05566685763391578,0.10295588656545401,0.0001549699226582641,0.10540590088799771,0.776820108851332,0.03063792609567459,0.02250300773417359,0.02474591807505013
2026-04-01,01/04/2026,3.461,1.159151979196764,1.3315579312337475,0.14552903785033228,0.006299913319849755,0.0007188673793701243,0.6930491187518059,0.14579399017624964,0.19395608205720893,0.7200459404796302,1.2602389482808436,0.0010959260329384572,0.00027390927477607626,0.12758798035249927,0.010546951748049697,0.0006610806125397284,0.0560939034960994,0.10298699797746316,0.00015486853510546087,0.10631089280554754,0.7793620340941925,0.03066599248772031,0.022485119907541175,0.024707887893672353
2026-04-06,06/04/2026,3.437,1.1540680826302008,1.3225760837940066,0.14531713703811464,0.006258946755891766,0.0007189409368635438,0.6914189700320047,0.1447279604306081,0.19407710212394533,0.7184940354960722,1.2525050916496945,0.0010910677916787896,0.00027203956939191157,0.12760314227524006,0.01074599941809718,0.0006630782659295899,0.05618591795170207,0.10300290951411115,0.00015507710212394533,0.10593191736979926,0.7782708757637475,0.030700029095141114,0.0224340995053826,0.02466104160605179
2026-04-07,07/04/2026,3.432,1.1579428904428906,1.3266118881118882,0.14574708624708624,0.00625990675990676,0.000717948717948718,0.695506993006993,0.1457829254079254,0.1938100233100233,0.7193729603729604,1.251877913752914,0.001087995337995338,0.00027214452214452216,0.12761013986013986,0.01075495337995338,0.000666083916083916,0.056398892773892775,0.10361509324009324,0.00015501165501165503,0.10518502331002332,0.7789979603729604,0.03073193473193473,0.022416958041958042,0.024664918414918417
2026-04-08,08/04/2026,3.394,1.1674060106069535,1.3419219210371243,0.14641514437242192,0.0063099587507365945,0.0007209781968179139,0.7052189157336476,0.1457831467295227,0.19623187978786094,0.7222819681791396,1.2645421331761932,0.0011149086623453153,0.00027489687684148495,0.12767796110783736,0.01080200353565115,0.0006770771950500884,0.05742309958750737,0.1046081319976429,0.000154979375368297,0.10758190925162049,0.7852990571596935,0.03123512080141426,0.022464938126104887,0.024779905715969355
2026-04-09,09/04/2026,3.38,1.1713718934911244,1.3451710059171598,0.14639585798816568,0.006297928994082841,0.0007239644970414201,0.7089680473372781,0.14578313609467455,0.19754289940828404,0.7239029585798816,1.267747928994083,0.00112396449704142,0.0002751479289940829,0.12765207100591716,0.010792011834319527,0.0006781065088757398,0.05765207100591716,0.10543491124260355,0.0001550295857988166,0.10802899408284025,0.7863491124260354,0.03131508875739645,0.022444970414201185,0.02484497041420118
2026-04-10,10/04/2026,3.382,1.1723329390892963,1.345714074512123,0.14644500295683027,0.00627705499704317,0.0007300413956238911,0.7073639858072146,0.14578296865759904,0.1990759905381431,0.7230138971023063,1.2666238911886458,0.0011188645771732701,0.0002749852158486103,0.12768095801301005,0.010785038438793613,0.0006738616203429924,0.05777291543465405,0.10513098758131283,0.00015700768775872264,0.10776700177409816,0.7852380248373743,0.031188054405677113,0.0224030159668835,0.024869012418687168
2026-04-13,13/04/2026,3.374,1.1735711321873148,1.3489819205690576,0.14640604623592177,0.006273858921161825,0.0007379964433906342,0.7089679905157084,0.14578304682868998,0.20028008298755187,0.7248479549496147,1.273561055127445,0.001117960877296977,0.0002788974510966212,0.1276979845880261,0.010710136336692353,0.0006748666271487848,0.05779697688203912,0.10569709543568465,0.00015589804386484884,0.10873295791345583,0.7854839952578542,0.0311959098992294,0.02236810906935388,0.024896858328393594
2026-04-14,14/04/2026,3.386,1.1796630242173656,1.357220023626698,0.14672209096278793,0.006300945067926757,0.000732132309509746,0.7134190785587713,0.14578292971057294,0.20048109864146485,0.7266391021854696,1.2809019492025988,0.0011278795038393383,0.00027909037212049616,0.1276630242173656,0.010709982279976372,0.0006789722386296514,0.05790992321323095,0.10589013585351446,0.00015711754282339042,0.10896101594802125,0.7869060838747786,0.031287064382752514,0.0223629651506202,0.02507206142941524
2026-04-15,15/04/2026,3.431,1.1795228796269308,1.3568519382104343,0.14667706208102593,0.006285048090935587,0.0007359370445934129,0.7164858641795395,0.14577295249198485,0.2001439813465462,0.7281731273681143,1.2786088603905565,0.0011291168755464878,0.0002768872048965316,0.1276581171670067,0.010709997085397844,0.0006779364616729816,0.05792888370737394,0.10645904983969688,0.00015709705625182162,0.10909093558729233,0.7864730399300496,0.031215972019819294,0.022348003497522587,0.0251859516176042
2026-04-16,16/04/2026,3.432,1.1775789627039628,1.3528141025641027,0.14658886946386948,0.0062800116550116546,0.000738927738927739,0.7157680652680654,0.14577301864801864,0.19999592074592076,0.7296611305361306,1.2751850233100233,0.001125,0.0002770979020979021,0.1277890442890443,0.010729895104895104,0.000675990675990676,0.05789889277389278,0.10677389277389278,0.00015705128205128205,0.10866491841491842,0.7854839743589744,0.031217948717948717,0.02234207459207459,0.025189102564102565
