fecha_iso,fecha_publicada,tipo,moneda,operacion,compra,venta,promedio_ponderado,minimo,maximo
2026-07-10,10/07/2026,oferta_demanda,Dólar de N.A.,,3.388,3.397,,,
2026-07-10,10/07/2026,oferta_demanda,Dólar Canadiense,,2.261,0.003,,,
2026-07-10,10/07/2026,oferta_demanda,Libra Esterlina,,4.411,4.821,,,
2026-07-10,10/07/2026,oferta_demanda,Yen Japonés,,0.021,0.025,,,
2026-07-10,10/07/2026,oferta_demanda,Peso Mexicano,,0.193,0.194,,,
2026-07-10,10/07/2026,oferta_demanda,Franco Suizo,,,4.548,,,
2026-07-10,10/07/2026,oferta_demanda,Euro,,3.746,4.014,,,
2026-07-10,10/07/2026,mesa_bcr,Dólar de N.A.,VENTA,,,,,
2026-07-10,10/07/2026,mesa_bcr,Dólar de N.A.,COMPRA,,,,,
2026-07-10,10/07/2026,mercado_profesional,Dólar de N.A.,,,,3.3919,,
