fecha_iso,fecha_publicada,tipo,moneda,operacion,compra,venta,promedio_ponderado,minimo,maximo
2026-08-20,20/08/2026,oferta_demanda,Dólar de N.A.,,3.351,3.361,,,
2026-08-20,20/08/2026,oferta_demanda,Dólar Canadiense,,2.444,0.003,,,
2026-08-20,20/08/2026,oferta_demanda,Libra Esterlina,,4.3,4.606,,,
2026-08-20,20/08/2026,oferta_demanda,Yen Japonés,,,0.022,,,
2026-08-20,20/08/2026,oferta_demanda,Peso Mexicano,,0.197,0.198,,,
2026-08-20,20/08/2026,oferta_demanda,Franco Suizo,,,3.892,,,
2026-08-20,20/08/2026,oferta_demanda,Euro,,3.886,3.923,,,
2026-08-20,20/08/2026,mesa_bcr,Dólar de N.A.,VENTA,,,,,
2026-08-20,20/08/2026,mesa_bcr,Dólar de N.A.,COMPRA,,,,,
2026-08-20,20/08/2026,mercado_profesional,Dólar de N.A.,,,,3.3552,,
