fecha_iso,fecha_publicada,tipo,moneda,operacion,compra,venta,promedio_ponderado,minimo,maximo
2026-09-25,25/09/2026,oferta_demanda,Dólar de N.A.,,3.416,3.425,,,
2026-09-25,25/09/2026,oferta_demanda,Dólar Canadiense,,2.227,2.745,,,
2026-09-25,25/09/2026,oferta_demanda,Libra Esterlina,,4.486,4.513,,,
2026-09-25,25/09/2026,oferta_demanda,Yen Japonés,,0.021,0.021,,,
2026-09-25,25/09/2026,oferta_demanda,Peso Mexicano,,0.193,0.194,,,
2026-09-25,25/09/2026,oferta_demanda,Franco Suizo,,3.865,4.496,,,
2026-09-25,25/09/2026,oferta_demanda,Euro,,3.69,4.053,,,
2026-09-25,25/09/2026,mesa_bcr,Dólar de N.A.,VENTA,,,,,
2026-09-25,25/09/2026,mesa_bcr,Dólar de N.A.,COMPRA,,,,,
2026-09-25,25/09/2026,mercado_profesional,Dólar de N.A.,,,,3.4223,,
