fecha_iso,fecha_publicada,tipo,moneda,operacion,compra,venta,promedio_ponderado,minimo,maximo
2026-08-03,03/08/2026,oferta_demanda,Dólar de N.A.,,3.391,3.402,,,
2026-08-03,03/08/2026,oferta_demanda,Dólar Canadiense,,2.099,2.529,,,
2026-08-03,03/08/2026,oferta_demanda,Libra Esterlina,,,4.699,,,
2026-08-03,03/08/2026,oferta_demanda,Yen Japonés,,0.022,0.026,,,
2026-08-03,03/08/2026,oferta_demanda,Peso Mexicano,,0.195,0.2,,,
2026-08-03,03/08/2026,oferta_demanda,Franco Suizo,,,4.356,,,
2026-08-03,03/08/2026,oferta_demanda,Euro,,4.01,4.054,,,
2026-08-03,03/08/2026,mesa_bcr,Dólar de N.A.,VENTA,,,,,
2026-08-03,03/08/2026,mesa_bcr,Dólar de N.A.,COMPRA,,,,,
2026-08-03,03/08/2026,mercado_profesional,Dólar de N.A.,,,,3.3961,,
