fecha_iso,fecha_publicada,tipo,moneda,operacion,compra,venta,promedio_ponderado,minimo,maximo
2026-08-11,11/08/2026,oferta_demanda,Dólar de N.A.,,3.364,3.372,,,
2026-08-11,11/08/2026,oferta_demanda,Dólar Canadiense,,2.324,2.519,,,
2026-08-11,11/08/2026,oferta_demanda,Libra Esterlina,,4.337,4.889,,,
2026-08-11,11/08/2026,oferta_demanda,Yen Japonés,,,0.022,,,
2026-08-11,11/08/2026,oferta_demanda,Peso Mexicano,,,0.197,,,
2026-08-11,11/08/2026,oferta_demanda,Franco Suizo,,,4.298,,,
2026-08-11,11/08/2026,oferta_demanda,Euro,,3.688,4.045,,,
2026-08-11,11/08/2026,mesa_bcr,Dólar de N.A.,VENTA,,,,,
2026-08-11,11/08/2026,mesa_bcr,Dólar de N.A.,COMPRA,,,,,
2026-08-11,11/08/2026,mercado_profesional,Dólar de N.A.,,,,3.3646,,
