fecha_iso,fecha_publicada,tipo,moneda,operacion,compra,venta,promedio_ponderado,minimo,maximo
2026-06-18,18/06/2026,oferta_demanda,Dólar de N.A.,,3.381,3.388,,,
2026-06-18,18/06/2026,oferta_demanda,Dólar Canadiense,,2.206,2.728,,,
2026-06-18,18/06/2026,oferta_demanda,Libra Esterlina,,4.212,4.698,,,
2026-06-18,18/06/2026,oferta_demanda,Yen Japonés,,0.021,0.026,,,
2026-06-18,18/06/2026,oferta_demanda,Peso Mexicano,,0.194,0.195,,,
2026-06-18,18/06/2026,oferta_demanda,Franco Suizo,,3.985,4.232,,,
2026-06-18,18/06/2026,oferta_demanda,Euro,,3.647,4.085,,,
2026-06-18,18/06/2026,mesa_bcr,Dólar de N.A.,VENTA,,,,,
2026-06-18,18/06/2026,mesa_bcr,Dólar de N.A.,COMPRA,,,,,
2026-06-18,18/06/2026,mercado_profesional,Dólar de N.A.,,,,3.3855,,
